file,channels,unique_channels,min_wavelength_nm,max_wavelength_nm,status
plibs_z903_65d55.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_65d56.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_68d15.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_68d19.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_68d23.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_68d43.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_68d50.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_68d51.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_68d6.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_6d23.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_6d59.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_6d8.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_6d9.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_7028h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_70d24.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_70d50.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_70d52.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_72d1.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_72d15.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_72d34.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_72d53.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_72d67.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_7301h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_75d3.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_77d7.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_78d1.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_78d5.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_78d7.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_78dtype1.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_7d1.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_7d16.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_7d38.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_7d8.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_81d1.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_81d4.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_845l.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_84br.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_84m.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_86bm.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_8901h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_8902h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_8905h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_8906h.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_8914h.csv,23401,23401,180.0,959.999999999792,readable
