Wavelength (nm),Sum,Na I (1.4e-02),Na II (9.9e-01),Na III (8.1e-11)
239.73,1.992e-16,,,1.992e-16
239.78,1.069e-16,,,1.069e-16
239.83,5.258e-17,,,5.258e-17
239.88,2.377e-17,,,2.377e-17
239.93,1.005e-17,,,1.005e-17
239.98,4.587e-18,,,4.587e-18
240.03,4.006e-18,,,4.006e-18
240.08,8.135e-18,,,8.135e-18
240.13,2.026e-17,,,2.026e-17
240.18,4.820e-17,,,4.820e-17
240.23,1.057e-16,,,1.057e-16
240.28,2.127e-16,,,2.127e-16
240.33,3.925e-16,,,3.925e-16
240.38,6.646e-16,,,6.646e-16
240.43,1.032e-15,,,1.032e-15
240.48,1.471e-15,,,1.471e-15
240.53,1.922e-15,,,1.922e-15
240.58,2.304e-15,,,2.304e-15
240.63,2.533e-15,,,2.533e-15
240.68,2.555e-15,,,2.555e-15
240.73,2.364e-15,,,2.364e-15
240.78,2.007e-15,,,2.007e-15
240.83,1.562e-15,,,1.562e-15
240.88,1.116e-15,,,1.116e-15
240.93,7.308e-16,,,7.308e-16
240.98,4.391e-16,,,4.391e-16
241.03,2.421e-16,,,2.421e-16
241.08,1.224e-16,,,1.224e-16
241.13,5.676e-17,,,5.676e-17
241.18,2.415e-17,,,2.415e-17
241.23,9.423e-18,,,9.423e-18
241.28,3.373e-18,,,3.373e-18
241.33,1.107e-18,,,1.107e-18
241.38,3.336e-19,,,3.336e-19
241.43,9.216e-20,,,9.216e-20
241.48,2.336e-20,,,2.336e-20
241.53,5.430e-21,,,5.430e-21
241.58,1.158e-21,,,1.158e-21
241.63,2.265e-22,,,2.265e-22
241.68,4.064e-23,,,4.064e-23
241.73,6.688e-24,,,6.688e-24
241.78,1.010e-24,,,1.010e-24
241.83,1.398e-25,,,1.398e-25
241.88,1.776e-26,,,1.776e-26
241.93,2.070e-27,,,2.070e-27
241.98,2.213e-28,,,2.213e-28
242.03,2.169e-29,,,2.169e-29
242.08,1.951e-30,,,1.951e-30
242.13,1.610e-31,,,1.610e-31
244.43,1.067e-30,,,1.067e-30
244.48,1.222e-29,,,1.222e-29
244.53,1.289e-28,,,1.289e-28
244.58,1.252e-27,,,1.252e-27
244.63,1.120e-26,,,1.120e-26
244.68,9.219e-26,,,9.219e-26
244.73,6.987e-25,,,6.987e-25
244.78,4.876e-24,,,4.876e-24
244.83,3.132e-23,,,3.132e-23
244.88,1.852e-22,,,1.852e-22
244.93,1.009e-21,,,1.009e-21
244.98,5.057e-21,,,5.057e-21
245.03,2.334e-20,,,2.334e-20
245.08,9.916e-20,,,9.916e-20
245.13,3.879e-19,,,3.879e-19
245.18,1.397e-18,,,1.397e-18
245.23,4.633e-18,,,4.633e-18
245.28,1.414e-17,,,1.414e-17
245.33,3.975e-17,,,3.975e-17
245.38,1.028e-16,,,1.028e-16
245.43,2.450e-16,,,2.450e-16
245.48,5.373e-16,,,5.373e-16
245.53,1.085e-15,,,1.085e-15
245.58,2.017e-15,,,2.017e-15
245.63,3.452e-15,,,3.452e-15
245.68,5.439e-15,,,5.439e-15
245.73,7.890e-15,,,7.890e-15
245.78,1.054e-14,,,1.054e-14
245.83,1.296e-14,,,1.296e-14
245.88,1.467e-14,,,1.467e-14
245.93,1.529e-14,,,1.529e-14
245.98,1.467e-14,,,1.467e-14
246.03,1.296e-14,,,1.296e-14
246.08,1.054e-14,,,1.054e-14
246.13,7.891e-15,,,7.891e-15
246.18,5.441e-15,,,5.441e-15
246.23,3.457e-15,,,3.457e-15
246.28,2.033e-15,,,2.033e-15
246.33,1.126e-15,,,1.126e-15
246.38,6.364e-16,,,6.364e-16
246.43,4.645e-16,,,4.645e-16
246.48,5.510e-16,,,5.510e-16
246.53,8.826e-16,,,8.826e-16
246.58,1.475e-15,,,1.475e-15
246.63,2.336e-15,,,2.336e-15
246.68,3.429e-15,,,3.429e-15
246.73,4.645e-15,,,4.645e-15
246.78,5.798e-15,,,5.798e-15
246.83,6.674e-15,,,6.674e-15
246.88,7.090e-15,,,7.090e-15
246.93,6.972e-15,,,6.972e-15
246.98,6.393e-15,,,6.393e-15
247.03,5.563e-15,,,5.563e-15
247.08,4.773e-15,,,4.773e-15
247.13,4.317e-15,,,4.317e-15
247.18,4.404e-15,,,4.404e-15
247.23,5.109e-15,,,5.109e-15
247.28,6.334e-15,,,6.334e-15
247.33,7.824e-15,,,7.824e-15
247.38,9.222e-15,,,9.222e-15
247.43,1.016e-14,,,1.016e-14
247.48,1.038e-14,,,1.038e-14
247.53,9.785e-15,,,9.785e-15
247.58,8.513e-15,,,8.513e-15
247.63,6.827e-15,,,6.827e-15
247.68,5.047e-15,,,5.047e-15
247.73,3.438e-15,,,3.438e-15
247.78,2.159e-15,,,2.159e-15
247.83,4.217e-15,,2.967e-15,1.249e-15
247.88,3.150e-14,,3.083e-14,6.663e-16
247.93,2.959e-13,,2.956e-13,3.275e-16
247.98,2.615e-12,,2.614e-12,1.483e-16
248.03,2.134e-11,,2.134e-11,6.193e-17
248.08,1.607e-10,,1.607e-10,2.383e-17
248.13,1.117e-9,,1.117e-9,8.448e-18
248.18,7.161e-9,,7.161e-9,2.761e-18
248.23,4.237e-8,,4.237e-8,8.313e-19
248.28,2.313e-7,,2.313e-7,2.307e-19
248.33,1.165e-6,,1.165e-6,5.902e-20
248.38,5.415e-6,,5.415e-6,1.391e-20
248.43,2.322e-5,,2.322e-5,3.023e-21
248.48,9.189e-5,,9.189e-5,6.061e-22
248.53,3.355e-4,,3.355e-4,1.183e-22
248.58,1.130e-3,,1.130e-3,6.074e-23
248.63,3.514e-3,,3.514e-3,2.447e-22
248.68,1.008e-2,,1.008e-2,1.292e-21
248.73,2.668e-2,,2.668e-2,6.372e-21
248.78,6.516e-2,,6.516e-2,2.901e-20
248.83,1.468e-1,,1.468e-1,1.219e-19
248.88,3.053e-1,,3.053e-1,4.726e-19
248.93,5.857e-1,,5.857e-1,1.691e-18
248.98,1.037e+0,,1.037e+0,5.586e-18
249.03,1.694e+0,,1.694e+0,1.703e-17
249.08,2.553e+0,,2.553e+0,4.791e-17
249.13,3.550e+0,,3.550e+0,1.244e-16
249.18,4.555e+0,,4.555e+0,2.982e-16
249.23,5.394e+0,,5.394e+0,6.596e-16
249.28,5.893e+0,,5.893e+0,1.347e-15
249.33,5.940e+0,,5.940e+0,2.537e-15
249.38,5.525e+0,,5.525e+0,4.413e-15
249.43,4.742e+0,,4.742e+0,7.082e-15
249.48,3.756e+0,,3.756e+0,1.049e-14
249.53,2.744e+0,,2.744e+0,1.434e-14
249.58,1.850e+0,,1.850e+0,1.810e-14
249.63,1.151e+0,,1.151e+0,2.108e-14
249.68,6.608e-1,,6.608e-1,2.265e-14
249.73,3.500e-1,,3.500e-1,2.247e-14
249.78,1.711e-1,,1.711e-1,2.058e-14
249.83,7.715e-2,,7.715e-2,1.739e-14
249.88,3.212e-2,,3.212e-2,1.356e-14
249.93,1.237e-2,,1.237e-2,9.761e-15
249.98,4.504e-3,,4.504e-3,6.484e-15
250.03,1.798e-3,,1.798e-3,3.976e-15
250.08,1.357e-3,,1.357e-3,2.250e-15
250.13,2.256e-3,,2.256e-3,1.175e-15
250.18,4.582e-3,,4.582e-3,5.665e-16
250.23,8.960e-3,,8.960e-3,2.523e-16
250.28,1.627e-2,,1.627e-2,1.045e-16
250.33,2.729e-2,,2.729e-2,4.247e-17
250.38,4.227e-2,,4.227e-2,2.322e-17
250.43,6.048e-2,,6.048e-2,3.006e-17
250.48,7.991e-2,,7.991e-2,6.515e-17
250.53,9.751e-2,,9.751e-2,1.472e-16
250.58,1.099e-1,,1.099e-1,3.121e-16
250.63,1.143e-1,,1.143e-1,6.126e-16
250.68,1.099e-1,,1.099e-1,1.111e-15
250.73,9.751e-2,,9.751e-2,1.860e-15
250.78,7.992e-2,,7.992e-2,2.878e-15
250.83,6.052e-2,,6.052e-2,4.113e-15
250.88,4.240e-2,,4.240e-2,5.430e-15
250.93,2.765e-2,,2.765e-2,6.621e-15
250.98,1.721e-2,,1.721e-2,7.458e-15
251.03,1.118e-2,,1.118e-2,7.760e-15
251.08,9.421e-3,,9.421e-3,7.458e-15
251.13,1.198e-2,,1.198e-2,6.621e-15
251.18,1.929e-2,,1.929e-2,5.430e-15
251.23,3.206e-2,,3.206e-2,4.113e-15
251.28,5.064e-2,,5.064e-2,2.878e-15
251.33,7.443e-2,,7.443e-2,1.860e-15
251.38,1.012e-1,,1.012e-1,1.111e-15
251.43,1.273e-1,,1.273e-1,6.125e-16
251.48,1.479e-1,,1.479e-1,3.121e-16
251.53,1.588e-1,,1.588e-1,1.468e-16
251.58,1.576e-1,,1.576e-1,6.383e-17
251.63,1.445e-1,,1.445e-1,2.563e-17
251.68,1.224e-1,,1.224e-1,9.506e-18
251.73,9.579e-2,,9.579e-2,3.257e-18
251.78,6.928e-2,,6.928e-2,1.031e-18
251.83,4.630e-2,,4.630e-2,3.013e-19
251.88,2.859e-2,,2.859e-2,8.136e-20
251.93,1.631e-2,,1.631e-2,2.032e-20
251.98,8.602e-3,,8.602e-3,4.796e-21
252.03,4.191e-3,,4.191e-3,1.584e-21
252.08,1.887e-3,,1.887e-3,2.856e-21
252.13,7.848e-4,,7.848e-4,1.114e-20
252.18,3.017e-4,,3.017e-4,4.290e-20
252.23,1.074e-4,,1.074e-4,1.532e-19
252.28,3.606e-5,,3.606e-5,5.060e-19
252.33,1.403e-5,,1.403e-5,1.546e-18
252.38,1.463e-5,,1.463e-5,4.368e-18
252.43,3.799e-5,,3.799e-5,1.142e-17
252.48,1.103e-4,,1.103e-4,2.759e-17
252.53,3.012e-4,,3.012e-4,6.168e-17
252.58,7.622e-4,,7.622e-4,1.275e-16
252.63,1.784e-3,,1.784e-3,2.438e-16
252.68,3.862e-3,,3.862e-3,4.312e-16
252.73,7.734e-3,,7.734e-3,7.053e-16
252.78,1.432e-2,,1.432e-2,1.067e-15
252.83,2.454e-2,,2.454e-2,1.493e-15
252.88,3.888e-2,,3.888e-2,1.932e-15
252.93,5.699e-2,,5.699e-2,2.312e-15
252.98,7.726e-2,,7.726e-2,2.559e-15
253.03,9.687e-2,,9.687e-2,2.619e-15
253.08,1.124e-1,,1.124e-1,2.480e-15
253.13,1.205e-1,,1.205e-1,2.172e-15
253.18,1.196e-1,,1.196e-1,1.759e-15
253.23,1.098e-1,,1.098e-1,1.317e-15
253.28,9.317e-2,,9.317e-2,9.127e-16
253.33,7.315e-2,,7.315e-2,5.848e-16
253.38,5.313e-2,,5.313e-2,3.465e-16
253.43,3.569e-2,,3.569e-2,1.899e-16
253.48,2.217e-2,,2.217e-2,9.632e-17
253.53,1.274e-2,,1.274e-2,4.533e-17
253.58,6.773e-3,,6.773e-3,2.017e-17
253.63,3.330e-3,,3.330e-3,9.548e-18
253.68,1.514e-3,,1.514e-3,7.381e-18
253.73,6.370e-4,,6.370e-4,1.188e-17
253.78,2.478e-4,,2.478e-4,2.482e-17
253.83,8.918e-5,,8.918e-5,5.118e-17
253.88,2.968e-5,,2.968e-5,9.860e-17
253.93,9.139e-6,,9.139e-6,1.761e-16
253.98,2.602e-6,,2.602e-6,2.910e-16
254.03,6.854e-7,,6.854e-7,4.453e-16
254.08,1.670e-7,,1.670e-7,6.306e-16
254.13,3.763e-8,,3.763e-8,8.266e-16
254.18,7.842e-9,,7.842e-9,1.003e-15
254.23,1.512e-9,,1.512e-9,1.126e-15
254.28,2.696e-10,,2.696e-10,1.171e-15
254.33,4.446e-11,,4.446e-11,1.126e-15
254.38,6.784e-12,,6.783e-12,1.003e-15
254.43,9.579e-13,,9.571e-13,8.266e-16
254.48,1.255e-13,,1.249e-13,6.307e-16
254.53,1.552e-14,,1.508e-14,4.455e-16
254.58,1.975e-15,,1.684e-15,2.917e-16
254.63,3.521e-16,,1.739e-16,1.782e-16
254.68,1.214e-16,,1.661e-17,1.048e-16
254.73,6.773e-17,,,6.773e-17
254.78,6.596e-17,,,6.596e-17
254.83,1.065e-16,,,1.065e-16
254.88,2.088e-16,,,2.088e-16
254.93,4.060e-16,,,4.060e-16
254.98,7.415e-16,,,7.415e-16
255.03,1.258e-15,,,1.258e-15
255.08,1.977e-15,,,1.977e-15
255.13,2.879e-15,,,2.879e-15
255.18,3.882e-15,,,3.882e-15
255.23,4.849e-15,,,4.849e-15
255.28,5.610e-15,,,5.610e-15
255.33,6.011e-15,,,6.011e-15
255.38,5.965e-15,,,5.965e-15
255.43,5.482e-15,,,5.482e-15
255.48,4.667e-15,,,4.667e-15
255.53,3.680e-15,,,3.680e-15
255.58,2.688e-15,,,2.688e-15
255.63,1.820e-15,,,1.820e-15
255.68,1.147e-15,,,1.147e-15
255.73,6.836e-16,,,6.836e-16
255.78,4.104e-16,,,4.104e-16
255.83,3.001e-16,,,3.001e-16
255.88,3.358e-16,,,3.358e-16
255.93,5.206e-16,,,5.206e-16
255.98,8.734e-16,,,8.734e-16
256.03,1.415e-15,,,1.415e-15
256.08,2.144e-15,,,2.144e-15
256.13,3.018e-15,,,3.018e-15
256.18,3.939e-15,,,3.939e-15
256.23,4.764e-15,,,4.764e-15
256.28,5.340e-15,,,5.340e-15
256.33,5.547e-15,,,5.547e-15
256.38,5.340e-15,,,5.340e-15
256.43,4.764e-15,,,4.764e-15
256.48,3.938e-15,,,3.938e-15
256.53,3.017e-15,,,3.017e-15
256.58,2.143e-15,,,2.143e-15
256.63,1.410e-15,,,1.410e-15
256.68,8.597e-16,,,8.597e-16
256.73,4.858e-16,,,4.858e-16
256.78,2.544e-16,,,2.544e-16
256.83,1.235e-16,,,1.235e-16
256.88,5.554e-17,,,5.554e-17
256.93,2.315e-17,,,2.315e-17
256.98,8.942e-18,,,8.942e-18
257.03,3.201e-18,,,3.201e-18
257.08,6.643e-17,,6.537e-17,1.062e-18
257.13,6.393e-16,,6.390e-16,3.264e-19
257.18,5.797e-15,,5.797e-15,9.300e-20
257.23,4.880e-14,,4.880e-14,2.456e-20
257.28,3.812e-13,,3.812e-13,6.008e-21
257.33,2.763e-12,,2.763e-12,1.362e-21
257.38,1.859e-11,,1.859e-11,2.863e-22
257.43,1.160e-10,,1.160e-10,5.575e-23
257.48,6.722e-10,,6.722e-10,1.006e-23
257.53,3.613e-9,,3.613e-9,1.683e-24
257.58,1.802e-8,,1.802e-8,2.608e-25
257.63,8.344e-8,,8.344e-8,3.746e-26
257.68,3.584e-7,,3.584e-7,4.986e-27
257.73,1.429e-6,,1.429e-6,6.151e-28
257.78,5.285e-6,,5.285e-6,7.032e-29
257.83,1.814e-5,,1.814e-5,7.450e-30
257.88,5.780e-5,,5.780e-5,7.314e-31
257.93,1.709e-4,,1.709e-4,
257.98,4.687e-4,,4.687e-4,
258.03,1.193e-3,,1.193e-3,
258.08,2.818e-3,,2.818e-3,
258.13,6.178e-3,,6.178e-3,
258.18,1.257e-2,,1.257e-2,
258.23,2.373e-2,,2.373e-2,
258.28,4.156e-2,,4.156e-2,
258.33,6.756e-2,,6.756e-2,
258.38,1.019e-1,,1.019e-1,
258.43,1.427e-1,,1.427e-1,
258.48,1.853e-1,,1.853e-1,
258.53,2.234e-1,,2.234e-1,
258.58,2.499e-1,,2.499e-1,
258.63,2.594e-1,,2.594e-1,
258.68,2.499e-1,,2.499e-1,
258.73,2.234e-1,,2.234e-1,
258.78,1.854e-1,,1.854e-1,
258.83,1.429e-1,,1.429e-1,
258.88,1.025e-1,,1.025e-1,
258.93,6.890e-2,,6.890e-2,
258.98,4.457e-2,,4.457e-2,
259.03,3.000e-2,,3.000e-2,
259.08,2.472e-2,,2.472e-2,
259.13,2.803e-2,,2.803e-2,
259.18,3.929e-2,,3.929e-2,
259.23,5.772e-2,,5.772e-2,
259.28,8.180e-2,,8.180e-2,
259.33,1.088e-1,,1.088e-1,
259.38,1.348e-1,,1.348e-1,
259.43,1.552e-1,,1.552e-1,
259.48,1.659e-1,,1.659e-1,
259.53,1.647e-1,,1.647e-1,
259.58,1.518e-1,,1.518e-1,
259.63,1.298e-1,,1.298e-1,
259.68,1.031e-1,,1.031e-1,
259.73,7.608e-2,,7.608e-2,
259.78,5.209e-2,,5.209e-2,
259.83,3.312e-2,,3.312e-2,
259.88,1.955e-2,,1.955e-2,
259.93,1.071e-2,,1.071e-2,
259.98,5.451e-3,,5.451e-3,
260.03,2.575e-3,,2.575e-3,
260.08,1.129e-3,,1.129e-3,
260.13,4.600e-4,,4.600e-4,
260.18,1.746e-4,,1.746e-4,
260.23,6.402e-5,,6.402e-5,
260.28,3.151e-5,,3.151e-5,
260.33,4.792e-5,,4.792e-5,
260.38,1.421e-4,,1.421e-4,
260.43,4.378e-4,,4.378e-4,
260.48,1.266e-3,,1.266e-3,
260.53,3.405e-3,,3.405e-3,
260.58,8.512e-3,,8.512e-3,
260.63,1.978e-2,,1.978e-2,
260.68,4.269e-2,,4.269e-2,
260.73,8.566e-2,,8.566e-2,
260.78,1.597e-1,,1.597e-1,
260.83,2.768e-1,,2.768e-1,
260.88,4.457e-1,,4.457e-1,
260.93,6.669e-1,,6.669e-1,
260.98,9.275e-1,,9.275e-1,
261.03,1.199e+0,,1.199e+0,
261.08,1.440e+0,,1.440e+0,
261.13,1.607e+0,,1.607e+0,
261.18,1.667e+0,,1.667e+0,
261.23,1.607e+0,,1.607e+0,
261.28,1.440e+0,,1.440e+0,
261.33,1.199e+0,,1.199e+0,
261.38,9.275e-1,,9.275e-1,
261.43,6.669e-1,,6.669e-1,
261.48,4.457e-1,,4.457e-1,
261.53,2.768e-1,,2.768e-1,
261.58,1.597e-1,,1.597e-1,
261.63,8.566e-2,,8.566e-2,
261.68,4.269e-2,,4.269e-2,
261.73,1.978e-2,,1.978e-2,
261.78,8.512e-3,,8.512e-3,
261.83,3.405e-3,,3.405e-3,
261.88,1.266e-3,,1.266e-3,
261.93,4.374e-4,,4.374e-4,
261.98,1.404e-4,,1.404e-4,
262.03,4.190e-5,,4.190e-5,
262.08,1.162e-5,,1.162e-5,
262.13,2.994e-6,,2.994e-6,
262.18,7.170e-7,,7.170e-7,
262.23,1.596e-7,,1.596e-7,
262.28,3.300e-8,,3.300e-8,
262.33,6.343e-9,,6.343e-9,
262.38,1.133e-9,,1.133e-9,
262.44,1.302e-10,,1.302e-10,
262.49,1.979e-11,,1.979e-11,
262.54,2.796e-12,,2.796e-12,
262.59,3.671e-13,,3.671e-13,
262.64,4.479e-14,,4.479e-14,
262.69,5.079e-15,,5.079e-15,
262.74,5.352e-16,,5.352e-16,
264.49,1.629e-16,,1.629e-16,
264.54,1.528e-15,,1.528e-15,
264.59,1.335e-14,,1.335e-14,
264.64,1.087e-13,,1.087e-13,
264.69,8.251e-13,,8.251e-13,
264.74,5.834e-12,,5.834e-12,
264.79,3.844e-11,,3.844e-11,
264.84,2.360e-10,,2.360e-10,
264.89,1.350e-9,,1.350e-9,
264.94,7.197e-9,,7.197e-9,
264.99,3.575e-8,,3.575e-8,
265.04,1.655e-7,,1.655e-7,
265.09,7.138e-7,,7.138e-7,
265.14,2.869e-6,,2.869e-6,
265.19,1.074e-5,,1.074e-5,
265.24,3.749e-5,,3.749e-5,
265.29,1.219e-4,,1.219e-4,
265.34,3.694e-4,,3.694e-4,
265.39,1.043e-3,,1.043e-3,
265.44,2.745e-3,,2.745e-3,
265.49,6.729e-3,,6.729e-3,
265.54,1.537e-2,,1.537e-2,
265.59,3.272e-2,,3.272e-2,
265.64,6.491e-2,,6.491e-2,
265.69,1.200e-1,,1.200e-1,
265.74,2.067e-1,,2.067e-1,
265.79,3.317e-1,,3.317e-1,
265.84,4.961e-1,,4.961e-1,
265.89,6.913e-1,,6.913e-1,
265.94,8.977e-1,,8.977e-1,
265.99,1.086e+0,,1.086e+0,
266.04,1.225e+0,,1.225e+0,
266.09,1.287e+0,,1.287e+0,
266.14,1.260e+0,,1.260e+0,
266.19,1.149e+0,,1.149e+0,
266.24,9.771e-1,,9.771e-1,
266.29,7.740e-1,,7.740e-1,
266.34,5.714e-1,,5.714e-1,
266.39,3.932e-1,,3.932e-1,
266.44,2.524e-1,,2.524e-1,
266.49,1.520e-1,,1.520e-1,
266.54,8.772e-2,,8.772e-2,
266.59,5.290e-2,,5.290e-2,
266.64,4.192e-2,,4.192e-2,
266.69,5.255e-2,,5.255e-2,
266.74,8.664e-2,,8.664e-2,
266.79,1.494e-1,,1.494e-1,
266.84,2.471e-1,,2.471e-1,
266.89,3.835e-1,,3.835e-1,
266.94,5.557e-1,,5.557e-1,
266.99,7.510e-1,,7.510e-1,
267.04,9.463e-1,,9.463e-1,
267.09,1.112e+0,,1.112e+0,
267.14,1.218e+0,,1.218e+0,
267.19,1.246e+0,,1.246e+0,
267.24,1.189e+0,,1.189e+0,
267.29,1.062e+0,,1.062e+0,
267.34,8.917e-1,,8.917e-1,
267.39,7.119e-1,,7.119e-1,
267.44,5.534e-1,,5.534e-1,
267.49,4.379e-1,,4.379e-1,
267.54,3.745e-1,,3.745e-1,
267.59,3.600e-1,,3.600e-1,
267.64,3.817e-1,,3.817e-1,
267.69,4.211e-1,,4.211e-1,
267.74,4.590e-1,,4.590e-1,
267.79,4.791e-1,,4.791e-1,
267.84,4.718e-1,,4.718e-1,
267.89,4.355e-1,,4.355e-1,
267.94,3.756e-1,,3.756e-1,
267.99,3.024e-1,,3.024e-1,
268.04,2.272e-1,,2.272e-1,
268.09,1.592e-1,,1.592e-1,
268.14,1.040e-1,,1.040e-1,
268.19,6.342e-2,,6.342e-2,
268.24,3.606e-2,,3.606e-2,
268.29,1.912e-2,,1.912e-2,
268.34,9.456e-3,,9.456e-3,
268.39,4.361e-3,,4.361e-3,
268.44,1.876e-3,,1.876e-3,
268.49,7.528e-4,,7.528e-4,
268.54,2.817e-4,,2.817e-4,
268.59,9.831e-5,,9.831e-5,
268.64,3.200e-5,,3.200e-5,
268.69,9.714e-6,,9.714e-6,
268.74,2.750e-6,,2.750e-6,
268.79,7.263e-7,,7.263e-7,
268.84,1.789e-7,,1.789e-7,
268.89,4.109e-8,,4.109e-8,
268.94,8.803e-9,,8.803e-9,
268.99,1.759e-9,,1.759e-9,
269.04,3.278e-10,,3.278e-10,
269.09,5.697e-11,,5.697e-11,
269.14,9.235e-12,,9.235e-12,
269.19,1.396e-12,,1.396e-12,
269.24,1.969e-13,,1.969e-13,
269.29,2.589e-14,,2.589e-14,
269.34,3.175e-15,,3.175e-15,
269.39,3.632e-16,,3.632e-16,
269.44,3.875e-17,,3.875e-17,
272.39,1.019e-35,,,1.019e-35
272.44,8.757e-35,,,8.757e-35
272.49,7.039e-34,,,7.039e-34
272.54,5.293e-33,,,5.293e-33
272.59,3.724e-32,,,3.724e-32
272.64,2.451e-31,,,2.451e-31
272.69,1.509e-30,,,1.509e-30
272.74,8.695e-30,,,8.695e-30
272.79,4.687e-29,,,4.687e-29
272.84,2.364e-28,,,2.364e-28
272.89,1.115e-27,,,1.115e-27
272.94,4.923e-27,,,4.923e-27
272.99,2.033e-26,,,2.033e-26
273.04,7.856e-26,,,7.856e-26
273.09,2.840e-25,,,2.840e-25
273.14,9.604e-25,,,9.604e-25
273.19,3.039e-24,,,3.039e-24
273.24,8.997e-24,,,8.997e-24
273.29,2.492e-23,,,2.492e-23
273.34,6.457e-23,,,6.457e-23
273.39,1.565e-22,,,1.565e-22
273.44,3.551e-22,,,3.551e-22
273.49,7.535e-22,,,7.535e-22
273.54,1.496e-21,,,1.496e-21
273.59,2.779e-21,,,2.779e-21
273.64,4.829e-21,,,4.829e-21
273.69,7.852e-21,,,7.852e-21
273.74,1.194e-20,,,1.194e-20
273.79,1.700e-20,,,1.700e-20
273.84,2.263e-20,,,2.263e-20
273.89,2.820e-20,,,2.820e-20
273.94,3.286e-20,,,3.286e-20
273.99,3.583e-20,,,3.583e-20
274.04,3.656e-20,,,3.656e-20
274.09,3.489e-20,,,3.489e-20
274.14,3.116e-20,,,3.116e-20
274.19,2.603e-20,,,2.603e-20
274.24,2.035e-20,,,2.035e-20
274.29,1.488e-20,,,1.488e-20
274.34,1.018e-20,,,1.018e-20
274.39,6.516e-21,,,6.516e-21
274.44,3.903e-21,,,3.903e-21
274.49,2.187e-21,,,2.187e-21
274.54,1.146e-21,,,1.146e-21
274.59,5.622e-22,,,5.622e-22
274.64,2.579e-22,,,2.579e-22
274.69,1.107e-22,,,1.107e-22
274.74,4.447e-23,,,4.447e-23
274.79,1.671e-23,,,1.671e-23
274.84,5.875e-24,,,5.875e-24
274.89,1.932e-24,,,1.932e-24
274.94,5.946e-25,,,5.946e-25
274.99,1.712e-25,,,1.712e-25
275.04,4.611e-26,,,4.611e-26
275.09,1.162e-26,,,1.162e-26
275.14,2.740e-27,,,2.740e-27
275.19,6.044e-28,,,6.044e-28
275.24,1.247e-28,,,1.247e-28
275.29,2.408e-29,,,2.408e-29
275.34,4.351e-30,,,4.351e-30
275.39,7.353e-31,,,7.353e-31
275.44,1.163e-31,,,1.163e-31
275.49,1.720e-32,,,1.720e-32
275.54,2.381e-33,,,2.381e-33
275.59,3.083e-34,,,3.083e-34
275.64,3.734e-35,,,3.734e-35
275.69,4.233e-36,,,4.233e-36
279.19,3.508e-17,,3.508e-17,
279.24,6.524e-16,,6.524e-16,
279.29,5.285e-15,,5.285e-15,
279.34,4.029e-14,,4.029e-14,
279.39,2.889e-13,,2.889e-13,
279.44,1.949e-12,,1.949e-12,
279.49,1.237e-11,,1.237e-11,
279.54,7.387e-11,,7.387e-11,
279.59,4.149e-10,,4.149e-10,
279.64,2.191e-9,,2.191e-9,
279.69,1.088e-8,,1.088e-8,
279.74,5.084e-8,,5.084e-8,
279.79,2.233e-7,,2.233e-7,
279.84,9.220e-7,,9.220e-7,
279.89,3.579e-6,,3.579e-6,
279.94,1.306e-5,,1.306e-5,
279.99,4.478e-5,,4.478e-5,
280.04,1.443e-4,,1.443e-4,
280.09,4.371e-4,,4.371e-4,
280.14,1.244e-3,,1.244e-3,
280.19,3.326e-3,,3.326e-3,
280.24,8.357e-3,,8.357e-3,
280.29,1.972e-2,,1.972e-2,
280.34,4.372e-2,,4.372e-2,
280.39,9.105e-2,,9.105e-2,
280.44,1.781e-1,,1.781e-1,
280.49,3.272e-1,,3.272e-1,
280.54,5.644e-1,,5.644e-1,
280.59,9.145e-1,,9.145e-1,
280.64,1.391e+0,,1.391e+0,
280.69,1.988e+0,,1.988e+0,
280.74,2.667e+0,,2.667e+0,
280.79,3.359e+0,,3.359e+0,
280.84,3.973e+0,,3.973e+0,
280.89,4.412e+0,,4.412e+0,
280.94,4.600e+0,,4.600e+0,
280.99,4.503e+0,,4.503e+0,
281.04,4.138e+0,,4.138e+0,
281.09,3.570e+0,,3.570e+0,
281.14,2.891e+0,,2.891e+0,
281.19,2.198e+0,,2.198e+0,
281.24,1.569e+0,,1.569e+0,
281.29,1.051e+0,,1.051e+0,
281.34,6.614e-1,,6.614e-1,
281.39,3.905e-1,,3.905e-1,
281.44,2.165e-1,,2.165e-1,
281.49,1.126e-1,,1.126e-1,
281.54,5.501e-2,,5.501e-2,
281.59,2.522e-2,,2.522e-2,
281.64,1.085e-2,,1.085e-2,1.162e-34
281.69,4.385e-3,,4.385e-3,9.477e-34
281.74,1.663e-3,,1.663e-3,7.262e-33
281.79,5.918e-4,,5.918e-4,5.229e-32
281.84,1.977e-4,,1.977e-4,3.538e-31
281.89,6.206e-5,,6.206e-5,2.249e-30
281.94,1.845e-5,,1.845e-5,1.343e-29
281.99,5.756e-6,,5.756e-6,7.540e-29
282.04,3.713e-6,,3.713e-6,3.976e-28
282.09,7.953e-6,,7.953e-6,1.970e-27
282.14,2.284e-5,,2.284e-5,9.174e-27
282.19,6.380e-5,,6.380e-5,4.014e-26
282.24,1.679e-4,,1.679e-4,1.650e-25
282.29,4.151e-4,,4.151e-4,6.373e-25
