obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""249.2146""","=""0.0021""","=""249.21428""","=""0.00019""","=""2000r""","=""2.79e+06""",B,"=""0.000""","=""40114.01""","=""3d10.4s""","=""2S""","=""1/2""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""",,"=""T7574""","=""L772""",
"=""249.489""","=""0.006""","=""249.4901""","=""0.0008""","=""10""","=""""",,"=""30783.697""","=""70853.37""","=""3d10.4p""","=""2P*""","=""3/2""","=""3d9.4s.(3D).4d""","=""2P""","=""3/2""",,"=""""","=""L772""",
"=""253.667""","=""0.006""","=""253.673""","=""0.006""","=""2h""","=""""",,"=""40909.16""","=""80318.2""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""9/2""","=""3d9.4s.(3D).8s""","=""4D""","=""7/2""",,"=""""","=""L772""",
"=""253.686""","=""0.006""","=""253.691""","=""0.005""","=""2h""","=""""",,"=""41153.47""","=""80559.7""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""7/2""","=""3d9.4s.(3D).6d""","=""4F""","=""7/2""",,"=""""","=""L772""",
"=""254.038""","=""0.006""","=""254.040""","=""0.005""","=""5h""","=""""",,"=""41153.47""","=""80505.6""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""7/2""","=""3d9.4s.(3D).6d""","=""4G""","=""9/2""",,"=""""","=""L772""",
"=""254.748""","=""0.006""","=""254.7494""","=""0.0016""","=""10h""","=""""",,"=""39018.69""","=""78261.18""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""5/2""","=""3d9.4s.(3D).7s""","=""4D""","=""7/2""",,"=""""","=""L772""",
"=""255.256""","=""0.006""","=""255.2552""","=""0.0020""","=""1h""","=""""",,"=""41153.47""","=""80318.2""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""7/2""","=""3d9.4s.(3D).8s""","=""4D""","=""7/2""",,"=""""","=""L772""",
"=""255.329""","=""0.006""","=""255.326""","=""0.003""","=""2h""","=""""",,"=""40114.01""","=""79267.93""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""","=""3d9.4s.(3D).7s""","=""2D""","=""5/2""",,"=""""","=""L772""",
"=""256.3167""","=""0.0021""","=""256.3151""","=""0.0020""","=""10h""","=""""",,"=""40114.01""","=""79116.79""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""","=""3d9.4s.(3D).5d""","=""4F""","=""5/2""",,"=""""","=""L772""",
"=""256.3553""","=""0.0021""","=""256.3546""","=""0.0020""","=""3h""","=""""",,"=""41562.93""","=""80559.7""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""5/2""","=""3d9.4s.(3D).6d""","=""4F""","=""7/2""",,"=""""","=""L772""",
"=""256.3955""","=""0.0021""","=""256.3948""","=""0.0020""","=""3h""","=""""",,"=""41562.93""","=""80553.6""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""5/2""","=""3d9.4s.(3D).6d""","=""2G""","=""7/2""",,"=""""","=""L772""",
"=""256.7330""","=""0.0021""","=""256.7326""","=""0.0009""","=""2h""","=""""",,"=""40114.01""","=""79053.38""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""","=""3d9.4s.(3D).5d""","=""4G""","=""5/2""",,"=""""","=""L772""",
"=""256.9888""","=""0.0021""","=""256.9881""","=""0.0013""","=""10h""","=""""",,"=""39018.69""","=""77919.35""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""5/2""","=""3d9.4s.(3D).5d""","=""4F""","=""7/2""",,"=""""","=""L772""",
"=""257.0800""","=""0.0021""","=""257.0804""","=""0.0007""","=""10h""","=""""",,"=""39018.69""","=""77905.37""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""5/2""","=""3d9.4s.(3D).5d""","=""4D""","=""5/2""",,"=""""","=""L772""",
"=""257.712""","=""0.006""","=""257.718""","=""0.007""","=""2h""","=""""",,"=""40909.16""","=""79699.6""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""9/2""","=""3d9.4s.(3D).6d""","=""4F""","=""9/2""",,"=""""","=""L772""",
"=""257.929""","=""0.006""","=""257.929""","=""0.006""","=""20h""","=""""",,"=""40909.16""","=""79667.9""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""9/2""","=""3d9.4s.(3D).6d""","=""4G""","=""11/2""",,"=""""","=""L772""",
"=""258.057""","=""0.006""","=""258.0577""","=""0.0005""","=""5h""","=""""",,"=""11202.618""","=""49942.051""","=""3d9.4s2""","=""2D""","=""5/2""","=""3d10.4d""","=""2D""","=""5/2""",M1,"=""""","=""L772""",
"=""259.365""","=""0.006""","=""259.352""","=""0.013""","=""2h""","=""""",,"=""41153.47""","=""79699.6""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""7/2""","=""3d9.4s.(3D).6d""","=""4F""","=""9/2""",,"=""""","=""L772""",
"=""259.514""","=""0.006""","=""259.515""","=""0.005""","=""0h""","=""""",,"=""41153.47""","=""79675.4""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""7/2""","=""3d9.4s.(3D).6d""","=""4P""","=""5/2""",,"=""""","=""L772""",
"=""260.526""","=""0.006""","=""260.5256""","=""0.0012""","=""3h""","=""""",,"=""40114.01""","=""78486.49""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""3/2""","=""3d9.4s.(3D).7s""","=""4D""","=""5/2""",,"=""""","=""L772""",
"=""260.931""","=""0.006""","=""260.922""","=""0.009""","=""0h""","=""""",,"=""40943.78""","=""79257.95""","=""3d9.(2D).4s.4p.(3P*)""","=""4P*""","=""1/2""","=""3d9.4s.(3D).7s""","=""4D""","=""3/2""",,"=""""","=""L772""",
"=""261.130""","=""0.006""","=""261.128""","=""0.003""","=""0h""","=""""",,"=""42302.58""","=""80586.5""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""3/2""","=""3d9.4s.(3D).6d""","=""2D""","=""3/2""",,"=""""","=""L772""",
"=""261.8366""","=""0.0021""","=""261.8368""","=""0.0005""","=""2500r""","=""3.07e+07""",C,"=""11202.618""","=""49382.945""","=""3d9.4s2""","=""2D""","=""5/2""","=""3d10.5p""","=""2P*""","=""3/2""",,"=""T1343""","=""L772""",
"=""262.2875""","=""0.0021""","=""262.2894""","=""0.0021""","=""5h""","=""""",,"=""41153.47""","=""79267.93""","=""3d9.(2D).4s.4p.(3P*)""","=""4F*""","=""7/2""","=""3d9.4s.(3D).7s""","=""2D""","=""5/2""",,"=""""","=""L772""",
