obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""214.1823""","=""0.0010""","=""214.1832""","=""0.0006""","=""5""","=""2.03e+07""",,"=""180448.9""","=""227123.2""","=""3p5.3d""","=""3D*""","=""1""","=""3p5.(2P*<3/2>).4f""","=""2[3/2]""","=""2""",,"=""T8304""","=""L12188""",
"=""214.2860""","=""0.0010""","=""214.2856""","=""0.0010""","=""15""","=""8.69e+07""",,"=""180448.9""","=""227100.9""","=""3p5.3d""","=""3D*""","=""1""","=""3p5.(2P*<3/2>).4f""","=""2[3/2]""","=""1""",,"=""T8304""","=""L12188""",
"=""214.4699""","=""0.0010""","=""214.4699""","=""0.0010""","=""50""","=""6.90e+08""",,"=""180618.7""","=""227230.6""","=""3p5.3d""","=""1F*""","=""3""","=""3p5.(2P*<3/2>).4f""","=""2[9/2]""","=""4""",,"=""T8304""","=""L12188""",
"=""214.9667""","=""0.0010""","=""214.9653""","=""0.0007""","=""0""","=""2.99e+06""",,"=""180618.7""","=""227123.2""","=""3p5.3d""","=""1F*""","=""3""","=""3p5.(2P*<3/2>).4f""","=""2[3/2]""","=""2""",,"=""T8304""","=""L12188""",
"=""218.932""","=""0.003""","=""""","=""""","=""6""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3490""",
"=""220.984""","=""0.003""","=""""","=""""","=""4""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3490""",
"=""226.434""","=""0.003""","=""""","=""""","=""5""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3490""",
"=""229.679""","=""0.003""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3490""",
"=""234.230""","=""0.003""","=""""","=""""","=""3""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3490""",
"=""235.870""","=""0.003""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3490""",
"=""250.460""","=""0.003""","=""""","=""""","=""3""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3490""",
"=""274.355""","=""0.003""","=""""","=""""","=""4""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3490""",
"=""277.789""","=""0.003""","=""277.7884""","=""0.0017""","=""2""","=""2.82e+07""",,"=""183204.1""","=""219192.1""","=""3p5.4p""","=""3S""","=""1""","=""3p5.4d""","=""3D*""","=""2""",,"=""T8304""","=""L3490""",
"=""280.899""","=""0.003""","=""""","=""""","=""3""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3490""",
"=""295.088""","=""0.003""","=""""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3490""",
"=""303.043""","=""0.003""","=""""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3490""",
"=""304.716""","=""0.003""","=""304.7123""","=""0.0021""","=""2""","=""1.92e+07""",,"=""186383.8""","=""219192.1""","=""3p5.4p""","=""3D""","=""3""","=""3p5.4d""","=""3D*""","=""2""",,"=""T8304""","=""L3490""",
"=""306.218""","=""0.003""","=""306.2141""","=""0.0013""","=""5""","=""8.82e+08""",,"=""183204.1""","=""215851.5""","=""3p5.4p""","=""3S""","=""1""","=""3p5.4d""","=""3P*""","=""2""",,"=""T8304""","=""L3490""",
"=""307.500""","=""0.003""","=""307.5017""","=""0.0021""","=""3""","=""4.30e+07""",,"=""186681.4""","=""219192.1""","=""3p5.4p""","=""3D""","=""2""","=""3p5.4d""","=""3D*""","=""2""",,"=""T8304""","=""L3490""",
"=""310.500""","=""0.003""","=""310.4998""","=""0.0014""","=""6""","=""4.97e+08""",,"=""183204.1""","=""215400.9""","=""3p5.4p""","=""3S""","=""1""","=""3p5.4d""","=""3P*""","=""1""",,"=""T8304""","=""L3490""",
"=""314.275""","=""0.003""","=""314.2706""","=""0.0014""","=""2""","=""1.98e+08""",,"=""183204.1""","=""215014.6""","=""3p5.4p""","=""3S""","=""1""","=""3p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""",,"=""T8304""","=""L3490""",
"=""315.715""","=""0.003""","=""315.7137""","=""0.0022""","=""2""","=""2.73e+07""",,"=""187527.0""","=""219192.1""","=""3p5.4p""","=""3D""","=""1""","=""3p5.4d""","=""3D*""","=""2""",,"=""T8304""","=""L3490""",
"=""317.181""","=""0.003""","=""317.1812""","=""0.0023""","=""2""","=""1.09e+08""",,"=""183204.1""","=""214722.7""","=""3p5.4p""","=""3S""","=""1""","=""3p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""0""",,"=""T8304""","=""L3490""",
"=""319.007""","=""0.003""","=""319.0041""","=""0.0023""","=""5""","=""3.19e+08""",,"=""186383.8""","=""217722.3""","=""3p5.4p""","=""3D""","=""3""","=""3p5.4d""","=""3D*""","=""3""",,"=""T8304""","=""L3490""",
"=""322.060""","=""0.003""","=""322.0533""","=""0.0023""","=""4bl*""","=""2.52e+08""",,"=""188150.3""","=""219192.1""","=""3p5.4p""","=""1D""","=""2""","=""3p5.4d""","=""3D*""","=""2""",,"=""T8304""","=""L12188""",
"=""322.060""","=""0.003""","=""322.0626""","=""0.0023""","=""4bl*""","=""1.79e+08""",,"=""186681.4""","=""217722.3""","=""3p5.4p""","=""3D""","=""2""","=""3p5.4d""","=""3D*""","=""3""",,"=""T8304""","=""L12188""",
"=""325.881""","=""0.003""","=""325.8715""","=""0.0024""","=""3""","=""2.53e+07""",,"=""186383.8""","=""217061.9""","=""3p5.4p""","=""3D""","=""3""","=""3p5.4d""","=""3F*""","=""2""",,"=""T8304""","=""L3490""",
