element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Fe,I,201.9775,201.977169,1.0,,7376.764,56871.345
Fe,I,202.0452,202.04511,,,8154.714,57632.654
Fe,I,202.1099,202.10961,1.0,,7728.06,57190.212
Fe,I,202.1443,202.144153,0.0,,7985.785,57439.486
Fe,I,202.1714,202.171294,,,7985.785,57432.848
Fe,I,202.19829,202.198254,22.0,,7728.06,57168.531
Fe,I,202.2415,202.241207,,,7985.785,57415.757
Fe,I,202.2779,202.277711,1.0,,7728.06,57149.113
Fe,I,202.3013,202.301022,0.0,,7985.785,57401.144
Fe,I,202.4067,202.407678,1.0,,415.933,49805.257
Fe,I,202.4135,202.413092,,,7376.764,56764.767
Fe,I,202.4692,202.469133,0.0,,7376.764,56751.099
Fe,I,202.5361,202.535973,,,7985.785,57343.828
Fe,I,202.54615,202.546119,20.0,,7376.764,56732.335
Fe,I,202.5823,202.581899,1.0,,7728.06,57074.915
Fe,I,202.6261,202.625303,,,7728.06,57064.346
Fe,I,202.6491,202.64899,0.0,,7376.764,56707.284
Fe,I,202.8464,202.846558,,,8154.714,57437.194
Fe,I,202.8719,202.871582,1.0,,8154.714,57431.116
Fe,I,202.9955,202.995069,1.0,,8154.714,57401.144
Fe,I,203.1686,203.168379,2.0,,7985.785,57190.212
Fe,I,203.4214,203.421187,3.0,,7728.06,56871.345
Fe,I,203.4347,203.434871,,,7376.764,56516.744
Fe,I,203.4555,203.455397,,,0.0,49135.023
Fe,I,203.492,203.491972,,,7376.764,56502.957
Fe,I,203.7452,203.745221,,,978.074,50043.213
Fe,I,203.8685,203.868398,,,8154.714,57190.212
Fe,I,203.9984,203.99831,0.0,,7728.06,56732.335
Fe,I,204.3491,204.348949,,,8154.714,57074.915
Fe,I,204.4936,204.493773,,,7985.785,56871.345
Fe,I,204.7248,204.724676,1.0,,11976.239,60806.67
Fe,I,204.7402,204.740372,,,415.933,49242.621
Fe,I,205.8105,205.810358,1.0,,11976.239,60549.116
Fe,I,207.2059,207.206084,0.0,,12560.934,60806.67
Fe,I,207.2693,207.268197,,,0.0,48231.28
Fe,I,207.41887,207.41897,,,11976.239,60172.464
Fe,I,207.7348,207.734935,,,0.0,48122.928
Fe,I,207.75029,207.75034,18.0,,11976.239,60095.599
Fe,I,208.41212,208.412115,890.0,,0.0,47966.585
Fe,I,208.502,208.501827,,,415.933,48361.882
Fe,I,208.5712,208.571229,0.0,,0.0,47929.997
Fe,I,208.7511,208.75107,78.0,,415.933,48304.643
Fe,I,208.98738,208.987455,9.0,,0.0,47834.55
Fe,I,209.03831,209.038311,117.0,,415.933,48238.847
Fe,I,209.08546,209.085461,,,704.007,48516.138
Fe,I,209.08546,209.085518,,,0.0,47812.118
Fe,I,209.36846,209.368457,560.0,,415.933,48163.446
Fe,I,209.54639,209.546297,16.0,,415.933,48122.928
Fe,I,209.81196,209.811947,14.0,,704.007,48350.606
Fe,I,209.89388,209.893864,58.0,,888.132,48516.138
Fe,I,209.96659,209.966506,3.0,,12560.934,60172.464
Fe,I,209.9904,209.990397,6.0,,0.0,47606.114
Fe,I,210.01462,210.014566,,,704.007,48304.643
Fe,I,210.0614,210.061296,,,0.0,47590.048
Fe,I,210.07977,210.079768,251.0,,704.007,48289.871
Fe,I,210.23536,210.235354,282.0,,415.933,47966.585
Fe,I,210.29104,210.291031,39.0,,978.074,48516.138
Fe,I,210.30529,210.305296,115.0,,704.007,48238.847
Fe,I,210.30607,210.30607,,,12560.934,60095.599
Fe,I,210.3972,210.397265,6.0,,415.933,47929.997
Fe,I,210.626,210.625987,54.0,,888.132,48350.606
Fe,I,210.63947,210.639458,363.0,,704.007,48163.446
Fe,I,210.6693,210.6693,,,0.0,47452.717
Fe,I,210.8137,210.813653,,,0.0,47420.228
Fe,I,210.81937,210.819464,7.0,,704.007,48122.928
Fe,I,210.83027,210.830181,34.0,,888.132,48304.643
Fe,I,210.8959,210.895891,302.0,,888.132,48289.871
Fe,I,211.02353,211.023526,105.0,,6928.268,54301.34
Fe,I,211.12322,211.123174,17.0,,888.132,48238.847
Fe,I,211.29687,211.296862,155.0,,978.074,48289.871
Fe,I,211.30871,211.308699,47.0,,6928.268,54237.415
Fe,I,211.45995,211.459942,115.0,,888.132,48163.446
Fe,I,211.51699,211.516932,59.0,,704.007,47966.585
Fe,I,211.7798,211.779849,,,12968.554,60172.464
Fe,I,211.91365,211.913624,8.0,,415.933,47590.048
Fe,I,212.18687,212.186799,16.0,,11976.239,59089.628
Fe,I,212.21784,212.217906,5.0,,0.0,47106.484
Fe,I,212.2799,212.279975,9.0,,0.0,47092.712
Fe,I,212.2957,212.295299,,,6928.268,54017.581
Fe,I,212.31244,212.312565,4.0,,6928.268,54013.752
Fe,I,212.45014,212.450013,9.0,,6928.268,53983.293
Fe,I,212.5324,212.532411,,,415.933,47452.717
Fe,I,212.62105,212.621001,14.0,,0.0,47017.188
Fe,I,212.66093,212.660886,8.0,,0.0,47008.371
Fe,I,212.68164,212.681777,2.0,,415.933,47419.687
Fe,I,212.7474,212.747514,15.0,,704.007,47693.239
Fe,I,212.78644,212.786422,16.0,,7376.764,54357.405
Fe,I,212.7969,212.796904,,,7728.06,54706.387
Fe,I,213.04075,213.040686,8.0,,7376.764,54301.34
Fe,I,213.04404,213.044001,5.0,,6928.268,53852.114
Fe,I,213.09658,213.096577,151.0,,7376.764,54289.034
Fe,I,213.20171,213.201699,510.0,7600000.0,0.0,46889.142
Fe,I,213.33134,213.331339,5.0,,7376.764,54237.415
Fe,I,213.50994,213.509902,13.0,,7985.785,54807.25
Fe,I,213.59605,213.596004,74.0,,7728.06,54530.653
Fe,I,213.6941,213.694255,,,415.933,47197.01
Fe,I,213.80026,213.800232,11.0,,7376.764,54134.655
