element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Ca,I,443.569,443.5679,25.0,34200000.0,15210.063,37748.197
Ca,I,445.478,445.4779,30.0,87000000.0,15315.943,37757.449
Ca,I,445.589,445.5887,28.0,20000000.0,15315.943,37751.867
Ca,I,445.661,445.6616,20.0,2450000.0,15315.943,37748.197
Ca,I,452.694,452.6928,23.0,41000000.0,21849.634,43933.477
Ca,I,457.855,457.8551,22.0,17600000.0,20335.36,42170.214
Ca,I,458.14,458.1395,23.0,20900000.0,20349.26,42170.558
Ca,I,458.147,458.1467,23.0,3500000.0,20349.26,42170.214
Ca,I,458.587,458.5865,24.0,22900000.0,20371.0,42171.026
Ca,I,458.596,458.5964,24.0,2500000.0,20371.0,42170.558
Ca,I,,458.6036,,98000.0,20371.0,42170.214
Ca,I,468.527,468.5268,20.0,8000000.0,23652.304,44989.83
Ca,I,487.813,487.8126,25.0,18800000.0,21849.634,42343.587
Ca,I,504.162,504.1618,23.0,33000000.0,21849.634,41679.008
Ca,I,518.885,518.8844,25.0,40000000.0,23652.304,42919.053
Ca,I,,526.0387,,610000.0,20335.36,39340.08
Ca,I,526.171,526.1704,22.0,15000000.0,20335.36,39335.322
Ca,I,526.224,526.2241,23.0,60000000.0,20335.36,39333.382
Ca,I,526.424,526.4237,22.0,9100000.0,20349.26,39340.08
Ca,I,526.556,526.5556,24.0,44000000.0,20349.26,39335.322
Ca,I,527.027,527.027,25.0,50000000.0,20371.0,39340.08
Ca,I,534.947,534.9465,27.0,,21849.634,40537.893
Ca,I,551.298,551.298,23.0,110000000.0,23652.304,41786.276
Ca,I,558.197,558.1965,25.0,6000000.0,20349.26,38259.124
Ca,I,558.876,558.8749,27.0,49000000.0,20371.0,38259.124
Ca,I,559.012,559.0114,24.0,8300000.0,20335.36,38219.118
Ca,I,559.447,559.4462,26.0,38000000.0,20349.26,38219.118
Ca,I,559.849,559.848,25.0,43000000.0,20335.36,38192.392
Ca,I,560.129,560.1277,24.0,8600000.0,20371.0,38219.118
Ca,I,560.285,560.2842,24.0,14000000.0,20349.26,38192.392
Ca,I,585.745,585.7451,30.0,66000000.0,23652.304,40719.847
Ca,I,610.272,610.2723,27.0,9600000.0,15157.901,31539.495
Ca,I,612.222,612.2217,29.0,28700000.0,15210.063,31539.495
Ca,I,,615.6023,,230000.0,20335.36,36575.119
Ca,I,616.129,616.1297,22.0,3300000.0,20349.26,36575.119
Ca,I,616.217,616.2173,30.0,47700000.0,15315.943,31539.495
Ca,I,616.376,616.3755,22.0,5600000.0,20335.36,36554.749
Ca,I,616.644,616.6439,24.0,22000000.0,20335.36,36547.688
Ca,I,616.906,616.9042,26.0,17000000.0,20349.26,36554.749
Ca,I,616.956,616.9563,28.0,19000000.0,20371.0,36575.119
Ca,I,643.907,643.9075,35.0,53000000.0,20371.0,35896.889
Ca,I,644.981,644.9808,30.0,9000000.0,20335.36,35835.413
Ca,I,645.56,645.5598,22.0,1400000.0,20349.26,35835.413
Ca,I,646.257,646.2567,34.0,47000000.0,20349.26,35818.713
Ca,I,647.166,647.1662,29.0,5900000.0,20371.0,35818.713
Ca,I,649.378,649.3781,32.0,44000000.0,20335.36,35730.454
Ca,I,649.965,649.965,28.0,8100000.0,20349.26,35730.454
Ca,I,,650.885,,240000.0,20371.0,35730.454
Ca,I,657.278,657.2779,23.0,2600.0,0.0,15210.063
Ca,I,671.769,671.7681,30.0,12000000.0,21849.634,36731.615
Ca,I,714.815,,33.0,,,
