element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
K,I,876.396,876.3951,4.0,71300.0,21534.68,32941.9262
K,I,,876.5724,,7970.0,21536.988,32941.9262
K,I,876.705,876.7049,3.0,78100.0,21536.988,32940.203
K,I,890.219,890.218,,2052000.0,21534.68,32764.8
K,I,890.219,890.218,,136900.0,21534.68,32764.8
K,I,890.402,890.401,12.0,1914000.0,21536.988,32764.8
K,I,892.331,892.329,5.0,52300.0,21026.551,32230.11
K,I,892.544,892.541,4.0,47700.0,21026.551,32227.44
K,I,934.724,934.722,7.0,113500.0,21534.68,32230.11
K,I,934.925,934.924,3.0,12660.0,21536.988,32230.11
K,I,935.159,935.158,6.0,124400.0,21536.988,32227.44
K,I,959.57,959.569,,3449000.0,21534.68,31953.17
K,I,959.57,959.569,,229400.0,21534.68,31953.17
K,I,959.783,959.781,14.0,3207000.0,21536.988,31953.17
