element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Mg,II,443.399,443.3988,9.0,21000000.0,80650.02,103196.75
Mg,II,443.6486,443.6491,5.0,6380000.0,93310.59,115844.6
Mg,II,,443.6491,,425000.0,93310.59,115844.6
Mg,II,443.6598,443.6593,4.0,5950000.0,93311.11,115844.6
Mg,II,448.113,448.1126,14.0,233000000.0,71490.19,93799.75
Mg,II,,448.115,,15500000.0,71490.19,93799.63
Mg,II,448.1327,448.1325,13.0,217000000.0,71491.06,93799.63
Mg,II,,452.1938,,5580.0,92790.51,114898.72
Mg,II,,452.2333,,6830.0,92790.51,114896.79
Mg,II,453.4291,453.4279,,,93799.63,115847.67
Mg,II,453.4291,453.4304,,,93799.75,115847.67
Mg,II,,454.5253,,115000.0,93799.63,115794.44
Mg,II,,454.5263,,5470.0,93799.63,115794.39
Mg,II,,454.5288,,110000.0,93799.75,115794.39
Mg,II,,458.1474,,1.95e-06,71490.19,93311.11
Mg,II,,458.1474,,23.6,71490.19,93311.11
Mg,II,,458.1584,,2.03e-05,71490.19,93310.59
Mg,II,,458.1584,,63.0,71490.19,93310.59
Mg,II,,458.1657,,5.42e-06,71491.06,93311.11
Mg,II,,458.1657,,55.1,71491.06,93311.11
Mg,II,,458.1766,,3.74e-07,71491.06,93310.59
Mg,II,,458.1766,,15.7,71491.06,93310.59
Mg,II,463.0878,463.0878,2.0,275000.0,93310.59,114898.72
Mg,II,,463.099,,30600.0,93311.11,114898.72
Mg,II,463.1405,463.1404,1.0,301000.0,93311.11,114896.79
Mg,II,473.9588,473.9593,6.0,8090000.0,93310.59,114403.55
Mg,II,,473.9593,,539000.0,93310.59,114403.55
Mg,II,473.9712,473.9709,5.0,7550000.0,93311.11,114403.55
Mg,II,485.1082,485.107,,,93799.63,114407.88
Mg,II,485.1082,485.1099,,,93799.75,114407.88
Mg,II,,486.8837,,7100.0,93799.63,114332.68
Mg,II,486.8845,486.8823,,150000.0,93799.63,114332.74
Mg,II,486.8845,486.8866,,141000.0,93799.75,114332.68
Mg,II,,493.8703,,1330.0,92790.51,113033.09
Mg,II,,493.9396,,2110.0,92790.51,113030.25
Mg,II,506.8937,506.8938,4.0,397000.0,93310.59,113033.09
Mg,II,,506.9072,,44300.0,93311.11,113033.09
Mg,II,506.9802,506.9802,3.0,435000.0,93311.11,113030.25
Mg,II,,515.7628,,437000.0,97455.12,116838.48
Mg,II,,516.1302,,87300.0,97468.92,116838.48
Mg,II,,516.131,,524000.0,97468.92,116838.45
Mg,II,526.4215,526.422,8.0,12700000.0,93310.59,112301.47
Mg,II,,526.422,,847000.0,93310.59,112301.47
Mg,II,526.4368,526.4364,7.0,11900000.0,93311.11,112301.47
Mg,II,540.1543,540.1521,,,93799.63,112307.79
Mg,II,540.1543,540.1556,,,93799.75,112307.79
Mg,II,,543.4034,,11600.0,93799.63,112197.05
Mg,II,543.4039,543.3999,,245000.0,93799.63,112197.17
Mg,II,543.4039,543.407,,233000.0,93799.75,112197.05
Mg,II,545.1259,545.125,1.0,1030000.0,97455.12,115794.44
Mg,II,,545.5355,,203000.0,97468.92,115794.44
