element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Si,II,,420.0887,,582000.0,101024.35,124822.14
Si,II,,420.0898,,8730000.0,101024.35,124822.08
Si,II,462.142,462.1418,100.0,12800000.0,101023.05,122655.37
Si,II,,462.1696,,918000.0,101024.35,122655.37
Si,II,462.172,462.1722,150.0,13700000.0,101024.35,122655.25
Si,II,,467.3256,,440000.0,103556.03,124948.4
Si,II,,467.3256,,7060000.0,103556.03,124948.4
Si,II,,467.3284,,6160000.0,103556.16,124948.4
Si,II,488.32,,,,,
Si,II,,489.676,,1800000.0,103860.74,124276.7
Si,II,,490.265,,3500000.0,103885.25,124276.7
Si,II,490.699,,,,,
Si,II,493.28,,,,,
Si,II,504.103,504.1024,1000.0,70000000.0,81191.34,101023.05
Si,II,505.598,505.5984,1000.0,145000000.0,81251.32,101024.35
Si,II,,505.6317,,21000000.0,81251.32,101023.05
Si,II,,511.3168,,13000.0,84004.26,103556.16
Si,II,518.19,,100.0,,,
Si,II,518.525,,,,,
Si,II,,518.552,,774000.0,103556.03,122835.13
Si,II,,518.552,,12400000.0,103556.03,122835.13
Si,II,,518.5555,,10800000.0,103556.16,122835.13
Si,II,519.286,,,,,
Si,II,520.241,,,,,
Si,II,529.519,,,,,
Si,II,540.534,,,,,
Si,II,541.724,,,,,
Si,II,542.892,,,,,
Si,II,543.289,,,,,
Si,II,543.862,,,,,
Si,II,544.726,,,,,
Si,II,545.449,,,,,
Si,II,545.645,,,,,
Si,II,,546.2145,,5360000.0,103860.74,122163.48
Si,II,546.643,546.6461,,21600000.0,101023.05,119311.34
Si,II,546.687,546.6849,,1540000.0,101024.35,119311.34
Si,II,,546.6894,,23100000.0,101024.35,119311.19
Si,II,546.921,,,,,
Si,II,,546.9451,,6420000.0,103885.25,122163.54
Si,II,,546.9469,,1070000.0,103885.25,122163.48
Si,II,,547.7702,,430000.0,101023.05,119273.81
Si,II,,547.8092,,3870000.0,101024.35,119273.81
Si,II,,548.6296,,4410000.0,101023.05,119245.22
Si,II,549.645,,,,,
Si,II,554.074,,,,,
Si,II,,556.8355,,2900000.0,103860.74,121814.38
Si,II,,557.5967,,5700000.0,103885.25,121814.38
Si,II,557.666,,,,,
Si,II,,560.5352,,236000.0,114327.15,132162.29
Si,II,563.297,563.297,,4000000.0,114414.58,132162.29
Si,II,563.948,,,,,
Si,II,,564.101,,426000.0,114265.64,131988.05
Si,II,566.066,566.065,,7000000.0,114327.15,131988.05
Si,II,566.956,566.956,,50000000.0,114529.14,132162.29
Si,II,568.144,568.144,,10000000.0,114265.64,131861.93
Si,II,568.881,568.882,,46000000.0,114414.58,131988.05
Si,II,570.137,570.137,,45000000.0,114327.15,131861.93
Si,II,570.637,570.64,,61000000.0,114265.64,131784.9
Si,II,578.573,,,,,
Si,II,579.49,,,,,
Si,II,580.047,,,,,
Si,II,580.674,,200.0,,,
Si,II,582.78,,30.0,,,
Si,II,584.613,,50.0,,,
Si,II,586.748,,10.0,,,
Si,II,586.84,,,,,
Si,II,591.522,,150.0,,,
Si,II,595.756,595.756,500.0,56000000.0,81191.34,97972.09
Si,II,597.893,597.893,500.0,113000000.0,81251.32,97972.09
Si,II,606.745,,,,,
Si,II,608.006,,,,,
Si,II,608.667,,,,,
Si,II,,623.961,,1610000.0,103556.03,119578.23
Si,II,,623.961,,25800000.0,103556.03,119578.23
Si,II,,623.966,,22500000.0,103556.16,119578.23
Si,II,634.71,634.711,1000.0,58400000.0,65500.47,81251.32
Si,II,637.136,637.137,1000.0,68000000.0,65500.47,81191.34
Si,II,666.052,666.053,,36400000.0,116978.38,131988.05
Si,II,666.5,666.503,15.0,21600000.0,116862.38,131861.93
Si,II,667.188,667.184,100.0,48000000.0,117178.06,132162.29
Si,II,,667.957,,1240000.0,103556.03,118522.93
Si,II,,667.962,,61900.0,103556.16,118522.93
Si,II,,667.966,,1300000.0,103556.16,118522.86
Si,II,669.938,669.94,20.0,42000000.0,116862.38,131784.9
Si,II,,671.697,,27000000.0,116978.38,131861.93
Si,II,671.704,,,,,
Si,II,675.028,675.034,,14900000.0,117178.06,131988.05
Si,II,,675.19,,8310000.0,116978.38,131784.9
Si,II,,680.831,,2440000.0,117178.06,131861.93
Si,II,681.845,681.841,30.0,10800000.0,103860.74,118522.86
Si,II,,682.98,,13000000.0,103885.25,118522.93
Si,II,682.982,682.983,50.0,2160000.0,103885.25,118522.86
Si,II,,711.342,,5380000.0,103860.74,117914.8
Si,II,,712.585,,10700000.0,103885.25,117914.8
Si,II,,721.586,,6.2,65500.47,79355.02
Si,II,,722.447,,6.18,65500.47,79338.5
Si,II,,771.77,,21000.0,101023.05,113976.72
Si,II,,771.847,,189000.0,101024.35,113976.72
Si,II,,772.643,,67500.0,101023.05,113962.08
