element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Na,I,428.7838,428.78363,2.0,,16956.17025,40271.396
Na,I,429.1006,429.10012,3.0,247000.0,16973.36619,40271.396
Na,I,432.14,432.1401,6.0,,16956.17025,40090.31
Na,I,432.4615,432.4615,,114000.0,16973.36619,40090.31
Na,I,432.4615,432.4615,,684000.0,16973.36619,40090.31
Na,I,432.63,432.7,,,263745.3,286849.5
Na,I,434.1489,434.1489,4.0,326000.0,16956.17025,39983.27
Na,I,434.4736,434.4733,5.0,650000.0,16973.36619,39983.27
Na,I,439.0029,439.0022,8.0,983000.0,16956.17025,39728.7
Na,I,439.334,439.334,,1170000.0,16973.36619,39728.7
Na,I,439.334,439.334,,195000.0,16973.36619,39728.7
Na,I,441.9885,441.9883,6.0,282000.0,16956.17025,39574.85
Na,I,442.3246,442.3246,7.0,561000.0,16973.36619,39574.85
Na,I,443.23,443.234,310.0,14000000.0,263745.3,286300.4
Na,I,449.4177,449.418,10.0,1230000.0,16956.17025,39200.93
Na,I,449.7658,449.7657,,1460000.0,16973.36619,39200.93
Na,I,449.7658,449.7657,,244000.0,16973.36619,39200.93
Na,I,454.1633,454.1633,7.0,376000.0,16956.17025,38968.51
Na,I,454.5186,454.5184,8.0,750000.0,16973.36619,38968.51
Na,I,466.48107,466.48107,1.0,2080000.0,16956.17025,38387.268
Na,I,466.85595,466.85567,,414000.0,16973.36619,38387.268
Na,I,466.85595,466.85595,,2490000.0,16973.36619,38387.255
Na,I,474.7941,474.79412,1.0,619000.0,16956.17025,38012.042
Na,I,475.18218,475.18219,2.0,1230000.0,16973.36619,38012.042
Na,I,497.53,497.559,,,267282.3,287374.8
Na,I,497.85414,497.85414,1.0,4090000.0,16956.17025,37036.772
Na,I,,498.28084,,815000.0,16973.36619,37036.772
Na,I,498.28134,498.28134,2.0,4880000.0,16973.36619,37036.752
Na,I,501.98,501.979,,,266933.9,286849.5
Na,I,504.94,504.94,,,267576.0,287374.8
Na,I,507.12,507.12,270.0,41000000.0,266586.7,286300.4
Na,I,510.96,510.917,,,267282.3,286849.5
Na,I,514.88381,514.88383,1.0,1140000.0,16956.17025,36372.618
Na,I,515.34024,515.34024,2.0,2270000.0,16973.36619,36372.618
Na,I,516.25,516.212,83.0,15000000.0,266933.9,286300.4
Na,I,525.64,525.669,7.0,2000000.0,267282.3,286300.4
Na,I,541.1,541.051,,,268897.4,287374.8
Na,I,545.19,545.236,,,268513.9,286849.5
Na,I,546.64,546.65,,,269086.5,287374.8
Na,I,556.99,556.883,,,268897.4,286849.5
Na,I,562.1,562.068,42.0,14000000.0,268513.9,286300.4
Na,I,562.85,562.81,,,269086.5,286849.5
Na,I,568.26333,568.26333,5.0,10100000.0,16956.17025,34548.764
Na,I,568.81934,568.81933,1.0,2020000.0,16973.36619,34548.764
Na,I,568.82046,568.82047,9.0,12100000.0,16973.36619,34548.729
Na,I,574.42,574.454,12.0,4000000.0,268897.4,286300.4
Na,I,588.995095,588.995094,80000.0,61600000.0,0.0,16973.36619
Na,I,589.592424,589.592424,40000.0,61400000.0,0.0,16956.17025
Na,I,615.42253,615.42255,1.0,2500000.0,16956.17025,33200.673
Na,I,616.0747,616.07471,2.0,4980000.0,16973.36619,33200.673
Na,I,,663.19524,,6300.0,25739.999,
Na,I,,663.19872,,6300.0,25739.999,
Na,I,,668.02155,,8500.0,25739.999,
Na,I,,668.02601,,8500.0,25739.999,
Na,I,,674.30854,,11100.0,25739.999,
Na,I,,674.31445,,11100.0,25739.999,
Na,I,,682.72719,,15300.0,25739.999,40383.097
Na,I,,682.73521,,15300.0,25739.999,40382.925
Na,I,,694.39549,,22300.0,25739.999,40137.043
Na,I,,694.40672,,22300.0,25739.999,40136.81
Na,I,,711.30404,,44300.0,25739.999,
Na,I,,711.3208,,43200.0,25739.999,
Na,I,737.323,737.3231,2.0,54200.0,25739.999,39298.84
Na,I,737.349,737.3497,1.0,53000.0,25739.999,39298.35
Na,I,,750.7464,,8.93,16956.17025,30272.58
Na,I,,750.7464,,6.24e-06,16956.17025,30272.58
Na,I,,751.0617,,1.15e-06,16956.17025,30266.99
Na,I,,751.7172,,8.88,16973.36619,30272.58
Na,I,,751.7172,,4.28e-05,16973.36619,30272.58
Na,I,,752.0333,,17.8,16973.36619,30266.99
Na,I,,752.0333,,8.84e-06,16973.36619,30266.99
Na,I,780.978,780.9783,4.0,99100.0,25739.999,38540.93
Na,I,781.024,781.0241,3.0,97200.0,25739.999,38540.18
Na,I,818.32556,818.32556,5.0,42900000.0,16956.17025,29172.887
Na,I,819.47905,819.47904,1.0,8570000.0,16973.36619,29172.887
Na,I,819.48237,819.4824,9.0,51400000.0,16973.36619,29172.837
Na,I,864.992,864.9931,7.0,225000.0,25739.999,37297.61
Na,I,865.089,865.0897,6.0,221000.0,25739.999,37296.32
Na,I,,879.30809,,16300.0,29172.837,
Na,I,,879.30809,,245000.0,29172.837,
Na,I,,879.31196,,229000.0,29172.887,
Na,I,894.296,894.29495,,371000.0,29172.837,
Na,I,894.296,894.29495,,24700.0,29172.837,
Na,I,,894.29895,,346000.0,29172.887,
Na,I,915.388,915.3862,,530000.0,29172.837,40094.19
Na,I,915.388,915.3862,,35000.0,29172.837,40094.19
Na,I,,915.3904,,490000.0,29172.887,40094.19
Na,I,,941.1865,,194.0,29172.837,
Na,I,,941.1909,,21.5,29172.887,
Na,I,,941.2202,,248.0,29172.887,
Na,I,946.594,946.5914,,957000.0,29172.837,39734.16
Na,I,946.594,946.5914,,63800.0,29172.837,39734.16
Na,I,,946.5959,,893000.0,29172.887,39734.16
Na,I,,949.2581,,83000.0,30266.99,
Na,I,,949.7622,,16600.0,30272.58,
Na,I,,949.7624,,100000.0,30272.58,
Na,I,,952.4015,,28500.0,30266.99,
Na,I,,952.909,,57000.0,30272.58,
Na,I,,959.5661,,107000.0,30266.99,
