element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Ti,I,428.7403,428.74027,2200.0,14600000.0,6742.756,30060.34
Ti,I,428.8146,428.81499,73.0,,6598.765,29912.286
Ti,I,428.8179,428.81839,98.0,,8492.422,31805.758
Ti,I,428.8368,428.83647,16.0,,18145.286,41457.639
Ti,I,428.907,428.90698,2300.0,30000000.0,6598.765,29907.286
Ti,I,428.9907,428.99087,83.0,,17540.188,40844.151
Ti,I,429.0929,429.09289,1900.0,45000000.0,6556.833,29855.255
Ti,I,429.1126,429.11257,190.0,,18287.554,41584.908
Ti,I,429.1195,429.11951,,,27750.135,51047.112
Ti,I,429.1195,429.11957,,,14028.436,37325.41
Ti,I,429.2668,429.26674,76.0,,8436.618,31725.605
Ti,I,429.5749,429.57493,1900.0,130000000.0,6556.833,29829.112
Ti,I,429.8666,429.86657,3200.0,,6598.765,29855.255
Ti,I,429.9203,429.92057,480.0,,14105.634,37359.203
Ti,I,429.9629,429.9629,740.0,,6661.006,29912.286
Ti,I,430.0489,430.04848,,,17423.856,40670.509
Ti,I,430.0554,430.05538,4400.0,,6661.006,29907.286
Ti,I,430.1079,430.10787,4900.0,,6742.756,29986.199
Ti,I,430.2979,430.29781,33.0,,8492.422,31725.605
Ti,I,430.3571,430.35716,6.0,,15877.081,39107.06
Ti,I,430.5463,430.54627,56.0,,14105.634,37325.41
Ti,I,430.5738,430.57423,,,18037.213,41255.481
Ti,I,430.5908,430.59074,6400.0,,6842.962,30060.34
Ti,I,430.6939,430.69344,23.0,,6556.833,29768.675
Ti,I,430.85,430.84988,170.0,,8602.3441,31805.758
Ti,I,430.9088,430.90812,42.0,,18141.265,41341.543
Ti,I,431.0359,431.03585,70.0,,8492.422,31685.825
Ti,I,431.1645,431.16446,54.0,,17369.529,40556.014
Ti,I,431.4035,431.40329,9.0,,15975.631,39149.28
Ti,I,431.4344,431.43434,200.0,,6742.756,29914.737
Ti,I,431.4729,431.4729,200.0,,6598.765,29768.675
Ti,I,431.48,431.47998,2100.0,,6742.756,29912.286
Ti,I,431.8629,431.86316,570.0,,18192.57,41341.543
Ti,I,432.1654,432.16522,330.0,,18037.213,41170.006
Ti,I,432.177,432.17709,15.0,,17423.856,40556.014
Ti,I,432.2114,432.21141,11.0,,17540.188,40670.509
Ti,I,432.3431,432.34338,98.0,,8602.3441,31725.605
Ti,I,432.5126,432.51256,470.0,,18141.265,41255.481
Ti,I,432.6235,432.62355,11.0,,16106.076,39214.362
Ti,I,432.6351,432.63511,380.0,,6661.006,29768.675
Ti,I,432.696,432.696,42.0,,6556.833,29661.25
Ti,I,433.4828,433.48256,49.0,,25037.405,48099.8996
Ti,I,433.8465,433.84683,,,17423.856,40466.987
