element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Ti,II,199.622,199.621798,,,32275.4863,82370.216
Ti,II,199.826,199.822605,,,9395.802,59440.19
Ti,II,199.826,199.825825,,,32275.4863,82319.068
Ti,II,199.851,199.85086,,,32332.9031,82370.216
Ti,II,199.99674,199.996695,5.0,,20891.7898,70892.616
Ti,II,199.99049,199.990555,8.0,,32332.9031,82319.068
Ti,II,200.049,200.051141,,,32275.4863,82246.515
Ti,II,200.663,200.663493,,,32332.9031,82151.461
Ti,II,200.778,200.777972,,,32275.4863,82065.643
Ti,II,201.2069,201.206959,8.0,,24961.191,74645.2073
Ti,II,201.2721,201.272145,2.0,,32275.4863,81943.4136
Ti,II,201.805,201.804346,,,9851.0145,59387.976
Ti,II,202.102,202.10128,,,9975.9994,59440.19
Ti,II,202.15011,202.150117,104.0,,25192.965,74645.2073
Ti,II,202.292141,202.292133,58.0,,24961.191,74378.721
Ti,II,202.316,202.314872,,,9975.9994,59387.976
Ti,II,203.24549,203.245513,13.0,,25192.965,74378.721
Ti,II,204.06193,204.061926,20.0,,24961.191,73950.1912
Ti,II,204.117,204.116162,,,34543.3799,83519.365
Ti,II,204.146883,204.146911,24.0,,4628.6571,53597.2664
Ti,II,204.324,204.323333,,,4628.6571,53554.9903
Ti,II,204.974782,204.974775,28.0,,34748.5062,83519.365
Ti,II,205.032095,205.032094,152.0,,25192.965,73950.1912
Ti,II,205.14445,205.144516,4.0,,20891.7898,69622.3
Ti,II,205.264881,205.264897,24.0,,34543.3799,83245.315
Ti,II,205.412893,205.412889,89.0,,24961.191,73628.043
Ti,II,205.453333,205.453336,36.0,,4897.7179,53554.9903
Ti,II,205.662442,205.662448,235.0,,25192.965,73800.7705
Ti,II,205.857696,205.857697,182.0,,24961.191,73522.8997
Ti,II,206.055,206.055245,,,34543.3799,83058.538
Ti,II,206.083,206.082497,,,34748.5062,83257.2496
Ti,II,206.648,206.649106,,,20951.7551,69327.5102
Ti,II,206.67,206.669761,,,34543.3799,82914.301
Ti,II,206.84504,206.845051,18.0,,25192.965,73522.8997
Ti,II,206.931,206.930278,,,34748.5062,83058.538
Ti,II,208.257,208.257361,,,4628.6571,52630.881
Ti,II,208.948,208.9495,,,4628.6571,52471.895
Ti,II,209.004,209.004113,,,4628.6571,52459.395
Ti,II,209.106,209.105613,,,4897.7179,52705.2416
Ti,II,209.43,209.431407,,,4897.7179,52630.881
Ti,II,209.569,209.571617,,,4628.6571,52329.889
Ti,II,209.5845,209.584579,8.0,,34543.3799,82241.662
Ti,II,209.61411,209.614137,13.0,,25192.965,72884.5221
Ti,II,209.908,209.9069,,,0.0,47625.0485
Ti,II,209.95,209.948691,,,8710.5675,56326.1371
Ti,II,210.099,210.097729,,,8744.3406,56326.1371
Ti,II,210.13,210.131382,,,4897.7179,52471.895
Ti,II,210.288,210.288318,,,8710.5675,56249.2448
Ti,II,210.323,210.322579,,,94.1142,47625.0485
Ti,II,210.405,210.403583,,,8710.5675,56223.205
Ti,II,210.43784,210.437838,3.0,,8744.3406,56249.2448
Ti,II,210.48373,210.483688,8.0,,34748.5062,82243.0637
Ti,II,210.83241,210.832412,21.0,,25192.965,72608.9742
Ti,II,210.907,210.906545,,,225.7039,47625.0485
Ti,II,211.00597,211.005961,8.0,,24961.191,72338.206
Ti,II,211.534147,211.534148,25.0,,25192.965,72451.6968
Ti,II,211.614,211.613359,,,225.7039,47466.7479
Ti,II,212.0434,212.043426,4.0,,25192.965,72338.206
Ti,II,212.368,212.367516,,,393.4459,47466.7479
Ti,II,213.01451,213.01454,5.0,,9395.802,56326.1371
Ti,II,213.21821,213.218252,7.0,,9363.7425,56249.2448
Ti,II,213.312451,213.31245,35.0,,24961.191,71825.9911
Ti,II,213.33703,213.337103,13.0,,16515.9359,63375.321
Ti,II,213.364,213.364163,,,9395.802,56249.2448
Ti,II,213.48283,213.482825,7.0,,9395.802,56223.205
Ti,II,213.557,213.556068,,,12628.8455,59440.19
Ti,II,213.57141,213.571394,15.0,,9518.1516,56326.1371
Ti,II,213.756482,213.756447,59.0,,25192.965,71960.4326
Ti,II,213.78629,213.786331,27.0,,16515.9359,63276.867
Ti,II,213.795,213.794564,,,12628.8455,59387.976
Ti,II,213.835949,213.835972,54.0,,16625.2441,63375.321
Ti,II,213.9228,213.922849,7.0,,9518.1516,56249.2448
Ti,II,214.02,214.018939,,,12758.2597,59468.374
Ti,II,214.093,214.09589,,,12628.8455,59322.173
Ti,II,214.28727,214.287305,15.0,,16625.2441,63276.867
Ti,II,214.389,214.387988,,,12758.2597,59387.976
Ti,II,214.688,214.69099,,,12758.2597,59322.173
Ti,II,214.90159,214.901538,9.0,,32025.5915,78543.8893
Ti,II,214.983319,214.983327,40.0,,24961.191,71461.7932
Ti,II,215.458,215.457714,,,9851.0145,56249.2448
Ti,II,215.471045,215.471043,131.0,,9930.7766,56326.1371
Ti,II,215.480679,215.480677,27.0,,25192.965,71586.2514
Ti,II,215.559406,215.559397,134.0,,9872.899,56249.2448
Ti,II,215.58,215.578715,,,9851.0145,56223.205
Ti,II,215.680536,215.680513,26.0,,9872.899,56223.205
Ti,II,215.828768,215.828781,44.0,,9930.7766,56249.2448
Ti,II,215.908645,215.908649,324.0,,10024.8009,56326.1371
Ti,II,215.950192,215.950199,133.0,,9930.7766,56223.205
Ti,II,216.04,216.039733,,,9975.9994,56249.2448
Ti,II,216.06043,216.060361,4.0,,25192.965,71461.7932
Ti,II,216.12369,216.123641,7.0,,30240.9396,76496.222
Ti,II,216.163,216.161389,,,9975.9994,56223.205
Ti,II,216.17282,216.172775,7.0,,34543.3799,80788.15
Ti,II,216.267842,216.267843,146.0,,10024.8009,56249.2448
Ti,II,216.47229,216.472234,5.0,,31756.6406,77937.4445
Ti,II,216.94034,216.940366,8.0,,34748.5062,80829.6682
Ti,II,217.16966,217.169675,14.0,,32025.5915,78058.1017
Ti,II,217.34035,217.340377,5.0,,31756.6406,77753.0
Ti,II,218.67536,218.675352,8.0,,32025.5915,77741.1809
Ti,II,218.751622,218.751626,1270.0,,25192.965,70892.616
Ti,II,219.014713,219.014716,790.0,,24961.191,70605.9514
Ti,II,219.33257,219.332508,10.0,,31756.6406,77335.2729
Ti,II,219.55225,219.552255,17.0,,34543.3799,80076.398
Ti,II,220.132613,220.132616,60.0,,25192.965,70605.9514
Ti,II,220.36734,220.367365,21.0,,34748.5062,80113.1209
Ti,II,220.38978,220.389789,4.0,,32698.1022,78058.1017
Ti,II,220.42547,220.425471,4.0,,30958.5846,76311.242
Ti,II,220.51894,220.518982,18.0,,32025.5915,77359.019
Ti,II,220.5471,220.547148,10.0,,31113.6764,76441.315
Ti,II,221.01578,221.015862,5.0,,31113.6764,76345.1973
Ti,II,221.193719,221.19371,23.0,,31301.0653,76496.222
Ti,II,221.47111,221.471108,3.0,,32602.6265,77741.1809
Ti,II,221.95282,221.95286,13.0,,32767.1961,77807.7864
Ti,II,222.713878,222.713888,139.0,,8710.5675,53597.2664
Ti,II,222.88159,222.881602,18.0,,8744.3406,53597.2664
Ti,II,222.92391,222.923867,19.0,,8710.5675,53554.9903
Ti,II,223.091887,223.091898,227.0,,8744.3406,53554.9903
Ti,II,223.838959,223.838959,68.0,,24961.191,69622.3
Ti,II,224.0573,224.057248,11.0,,31207.5111,75825.1131
Ti,II,225.006765,225.00677,670.0,,25192.965,69622.3
Ti,II,225.326385,225.326389,360.0,,24961.191,69327.5102
Ti,II,225.96466,225.964733,10.0,,29734.6206,73975.618
Ti,II,226.118976,226.11898,416.0,,15257.5527,59468.374
Ti,II,226.16071,226.160662,11.0,,15265.7001,59468.374
Ti,II,226.50981,226.509809,34.0,,25192.965,69327.5102
Ti,II,226.675,226.672902,,,8744.3406,52847.1337
Ti,II,226.911243,226.911244,251.0,,15265.7001,59322.173
Ti,II,227.405,227.404599,,,8744.3406,52705.2416
Ti,II,227.613,227.614767,,,8710.5675,52630.881
Ti,II,227.625,227.624012,,,983.9157,44902.4455
Ti,II,227.789,227.789945,,,8744.3406,52630.881
Ti,II,228.10278,228.102724,8.0,,32532.3542,76358.722
Ti,II,228.162,228.161445,,,1087.3561,44902.4455
Ti,II,228.21332,228.213308,14.0,,32602.6265,76407.7595
Ti,II,228.44,228.441773,,,8710.5675,52471.895
Ti,II,228.48196,228.481982,6.0,,32532.3542,76285.981
Ti,II,228.521,228.520504,,,9851.0145,53597.2664
Ti,II,228.536381,228.536382,35.0,,32698.1022,76441.315
Ti,II,228.5552,228.55533,4.0,,39926.8192,83666.406
Ti,II,228.610532,228.610532,69.0,,32767.1961,76496.222
Ti,II,228.61816,228.618226,9.0,,8744.3406,52471.895
Ti,II,228.635,228.634891,,,9872.899,53597.2664
Ti,II,228.71737,228.717295,11.0,,32602.6265,76311.242
Ti,II,228.74479,228.744794,12.0,,31207.5111,74910.8726
Ti,II,228.89791,228.897967,6.0,,32767.1961,76441.315
Ti,II,228.93797,228.937962,,,9930.7766,53597.2664
Ti,II,229.03972,229.0397,7.0,,32698.1022,76345.1973
Ti,II,229.135,229.136413,,,8710.5675,52339.242
Ti,II,229.16,229.159845,,,9930.7766,53554.9903
Ti,II,229.17536,229.175327,4.0,,9975.9994,53597.2664
Ti,II,229.18,229.179886,,,12628.8455,56249.2448
Ti,II,229.18545,229.185549,5.0,,8710.5675,52329.889
Ti,II,229.356,229.355743,,,9118.2849,52705.2416
Ti,II,229.35887,229.35895,5.0,,40074.6707,83661.0179
Ti,II,229.398,229.39767,,,9975.9994,53554.9903
Ti,II,229.432,229.432028,,,10024.8009,53597.2664
Ti,II,229.458,229.456191,,,12758.2597,56326.1371
Ti,II,229.656,229.65487,,,10024.8009,53554.9903
Ti,II,230.10679,230.106849,5.0,,40074.6707,83519.365
Ti,II,230.25287,230.252896,15.0,,31490.9177,74908.058
Ti,II,230.723,230.721415,,,9518.1516,52847.1337
Ti,II,230.779,230.777272,,,39926.8192,83245.315
Ti,II,231.221,231.221388,,,40425.7183,83661.0179
Ti,II,231.221,231.222568,,,9395.802,52630.881
Ti,II,231.479,231.479522,,,9518.1516,52705.2416
Ti,II,231.878,231.878811,,,9518.1516,52630.881
Ti,II,231.97,231.970702,,,9363.7425,52459.395
Ti,II,232.074,232.076042,,,9395.802,52471.895
Ti,II,232.143,232.143412,,,9395.802,52459.395
Ti,II,232.50623,232.506274,7.0,,4628.6571,47625.0485
Ti,II,232.618,232.619313,,,9363.7425,52339.242
Ti,II,232.667,232.669955,,,9363.7425,52329.889
Ti,II,232.735,232.737145,,,9518.1516,52471.895
Ti,II,232.792,232.79299,,,9395.802,52339.242
Ti,II,232.841,232.843708,,,9395.802,52329.889
Ti,II,232.898,232.897051,,,16515.9359,59440.19
Ti,II,233.182,233.180721,,,16515.9359,59387.976
Ti,II,233.366,233.365533,,,4628.6571,47466.7479
Ti,II,233.451415,233.451416,46.0,,10024.8009,52847.1337
Ti,II,233.492,233.491697,,,16625.2441,59440.19
Ti,II,233.74747,233.747435,18.0,,31207.5111,73975.618
Ti,II,233.778,233.776818,,,16625.2441,59387.976
Ti,II,233.971,233.970528,,,4897.7179,47625.0485
Ti,II,234.11972,234.119723,32.0,,9930.7766,52630.881
Ti,II,234.227594,234.227596,61.0,,10024.8009,52705.2416
Ti,II,234.367,234.367958,,,9975.9994,52630.881
Ti,II,234.61205,234.612018,6.0,,34748.5062,77359.019
Ti,II,234.624,234.623759,,,9851.0145,52459.395
Ti,II,234.63638,234.636428,12.0,,10024.8009,52630.881
Ti,II,234.72,234.720686,,,31787.934,74378.721
Ti,II,234.74436,234.744339,14.0,,9872.899,52459.395
Ti,II,234.81954,234.819536,19.0,,31490.9177,74063.7771
Ti,II,234.84064,234.840662,11.0,,4897.7179,47466.7479
Ti,II,234.994769,234.994756,29.0,,9930.7766,52471.895
Ti,II,235.06386,235.063831,19.0,,9930.7766,52459.395
Ti,II,235.243,235.244851,,,9975.9994,52471.895
Ti,II,235.286,235.28534,,,40425.7183,82914.301
Ti,II,235.40859,235.408572,18.0,,9872.899,52339.242
Ti,II,235.46045,235.460436,9.0,,9872.899,52329.889
Ti,II,235.51529,235.515334,10.0,,10024.8009,52471.895
Ti,II,235.585,235.584716,,,10024.8009,52459.395
Ti,II,235.729,235.729876,,,9930.7766,52339.242
Ti,II,235.78181,235.781881,10.0,,9930.7766,52329.889
Ti,II,235.94537,235.945454,4.0,,32275.4863,74645.2073
Ti,II,236.265648,236.265653,49.0,,32332.9031,74645.2073
Ti,II,236.303,236.305956,,,10024.8009,52329.889
Ti,II,236.78795,236.78797,22.0,,31756.6406,73975.618
Ti,II,237.106521,237.106543,30.0,,31787.934,73950.1912
Ti,II,237.375,237.374262,,,94.1142,42208.8232
Ti,II,237.43892,237.438958,23.0,,32275.4863,74378.721
Ti,II,237.7107,237.710675,8.0,,34543.3799,76598.492
Ti,II,237.76325,237.763225,6.0,,32332.9031,74378.721
Ti,II,237.806382,237.806396,29.0,,32025.5915,74063.7771
Ti,II,238.8681,238.86811,13.0,,34748.5062,76599.8564
