element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Mg,I,834.612,834.6106,,1020000.0,47957.027,59935.37
Mg,I,834.612,834.6119,,1150000.0,47957.045,59935.37
Mg,I,834.612,834.6128,,959000.0,47957.058,59935.37
Mg,I,846.6483,846.6486,2.0,,47841.119,59649.15
Mg,I,846.8845,846.8849,5.0,,47844.414,59649.15
Mg,I,847.3694,847.3693,7.0,,47851.162,59649.15
Mg,I,860.971,860.973,,,49346.729,60958.31
Mg,I,870.714,870.713,5.0,,49346.729,60828.41
Mg,I,871.0175,871.0174,10.0,797000.0,47841.119,59318.793
Mg,I,,871.2676,,598000.0,47844.414,59318.793
Mg,I,871.2689,871.2689,12.0,1070000.0,47844.414,59318.775
Mg,I,,871.7803,,39800.0,47851.162,59318.793
Mg,I,,871.7816,,358000.0,47851.162,59318.775
Mg,I,871.7825,871.7825,13.0,1430000.0,47851.162,59318.764
Mg,I,,873.6006,,286000.0,47957.027,59400.763
Mg,I,,873.602,,8050.0,47957.045,59400.763
Mg,I,,873.602,,204000.0,47957.045,59400.763
Mg,I,873.6021,873.6006,,1620000.0,47957.027,59400.763
Mg,I,873.6021,873.602,,1830000.0,47957.045,59400.763
Mg,I,873.6021,873.6029,,1540000.0,47957.058,59400.763
Mg,I,,880.6756,,6.29e-06,35051.264,46403.065
Mg,I,880.6757,880.6756,50.0,12700000.0,35051.264,46403.065
Mg,I,883.705,883.699,,,49346.729,60659.69
Mg,I,892.3569,892.3569,20.0,586000.0,43503.333,54706.536
Mg,I,898.9026,898.9028,7.0,,47841.119,58962.739
Mg,I,899.1692,899.1692,9.0,,47844.414,58962.739
Mg,I,899.7156,899.7153,10.0,,47851.162,58962.739
Mg,I,901.601,901.5983,6.0,,49346.729,60435.099
Mg,I,924.6499,924.6508,12.0,299000.0,46403.065,57214.992
Mg,I,925.5778,925.5778,30.0,7950000.0,46403.065,57204.163
Mg,I,925.974,925.972,8.0,,49346.729,60143.23
Mg,I,927.344,927.3454,9.0,,49346.729,60127.239
Mg,I,,941.4943,,505000.0,47957.027,58575.527
Mg,I,,941.4959,,14200.0,47957.045,58575.527
Mg,I,,941.4959,,361000.0,47957.045,58575.527
Mg,I,941.4964,941.4943,,2880000.0,47957.027,58575.527
Mg,I,941.4964,941.4959,,3240000.0,47957.045,58575.527
Mg,I,941.4964,941.497,,2720000.0,47957.058,58575.527
Mg,I,942.9814,942.9814,17.0,1340000.0,47841.119,58442.874
Mg,I,,943.2745,,1000000.0,47844.414,58442.874
Mg,I,943.2764,943.2764,19.0,1810000.0,47844.414,58442.853
Mg,I,,943.8755,,66800.0,47851.162,58442.874
Mg,I,,943.8774,,601000.0,47851.162,58442.853
Mg,I,943.8783,943.8783,20.0,2410000.0,47851.162,58442.843
Mg,I,950.2454,950.2451,8.0,,47957.045,58477.76
Mg,I,950.3108,950.3103,7.0,,47957.027,58477.02
Mg,I,950.3433,950.343,5.0,,47957.058,58476.689
